GeneId	TCGA-02-0079-01A-03R-0308-07	TCGA-02-0084-01A-03R-0308-07	TCGA-02-2470-01A-01R-0791-07	TCGA-02-2483-01A-01R-0791-07	TCGA-02-2486-01A-01R-0791-07	TCGA-06-0124-01A-01R-0213-07	TCGA-06-0125-01A-01R-0213-07	TCGA-06-0127-01A-01R-0308-07	TCGA-06-0128-01A-01R-0213-07	TCGA-06-0129-01A-01R-0213-07	TCGA-06-0133-01A-02R-0213-07	TCGA-06-0137-01B-02R-0213-07	TCGA-06-0140-01A-01R-0213-07	TCGA-06-0142-01A-01R-0213-07	TCGA-06-0143-01A-01R-0213-07	TCGA-06-0145-01A-05R-0213-07	TCGA-06-0152-01A-02R-0308-07	TCGA-06-0155-01B-01R-0524-07	TCGA-06-0238-01A-02R-0308-07	TCGA-06-0644-01A-02R-0308-07	TCGA-06-0646-01A-01R-0308-07	TCGA-06-1800-01A-01R-0598-07	TCGA-06-1801-01A-02R-0598-07	TCGA-06-1802-01A-01R-0598-07	TCGA-06-1805-01A-01R-0598-07	TCGA-06-2557-01A-01R-0791-07	TCGA-06-2558-01A-01R-0791-07	TCGA-06-2559-01A-01R-0791-07	TCGA-06-2561-01A-02R-0791-07	TCGA-06-2562-01A-01R-0791-07	TCGA-06-2566-01A-01R-0791-07	TCGA-06-2569-01A-01R-0791-07	TCGA-06-2570-01A-01R-0791-07	TCGA-08-0358-01A-01R-0308-07	TCGA-12-0616-01A-01R-0308-07	TCGA-12-0620-01A-01R-0308-07	TCGA-12-1088-01A-01R-0524-07	TCGA-12-1089-01A-01R-0524-07	TCGA-12-1090-01A-01R-0524-07	TCGA-12-1091-01A-01R-0524-07	TCGA-12-1096-01A-01R-0524-07	TCGA-12-1097-01B-01R-0524-07	TCGA-12-1099-01A-01R-0524-07	TCGA-12-1597-01B-01R-0918-07	TCGA-12-1598-01A-01R-0598-07	TCGA-12-1599-01A-01R-0598-07	TCGA-12-1600-01A-01R-0598-07	TCGA-12-1602-01A-01R-0598-07	TCGA-12-3646-01A-01R-0918-07	TCGA-12-3649-01A-01R-0918-07	TCGA-12-3650-01A-01R-0918-07	TCGA-12-3651-01A-01R-0918-07	TCGA-12-3652-01A-01R-0918-07	TCGA-12-3653-01A-01R-0918-07	TCGA-14-0736-01A-01R-0524-07	TCGA-14-0812-01B-01R-0598-07	TCGA-14-0865-01B-01R-0598-07	TCGA-14-0866-01B-01R-0598-07	TCGA-14-1034-01A-01R-0524-07	TCGA-14-1453-01A-01R-0524-07	TCGA-14-1454-01A-01R-0524-07	TCGA-14-1455-01A-01R-0598-07	TCGA-14-1456-01C-01R-0791-07	TCGA-14-1458-01A-01R-0598-07	TCGA-14-1795-01A-01R-0598-07	TCGA-14-1823-01A-01R-0598-07	TCGA-14-1825-01A-01R-0598-07	TCGA-14-1827-01A-01R-0598-07	TCGA-14-1829-01A-01R-0598-07	TCGA-14-2554-01A-01R-0791-07	TCGA-15-1446-01A-01R-0524-07	TCGA-15-1447-01A-01R-0524-07	TCGA-16-1055-01B-01R-0524-07	TCGA-16-1056-01B-01R-0524-07	TCGA-16-1060-01A-01R-0524-07	TCGA-16-1062-01A-01R-0524-07	TCGA-16-1460-01A-01R-0598-07	TCGA-19-0955-01A-02R-0524-07	TCGA-19-0957-01C-01R-0598-07	TCGA-19-0960-01A-02R-0524-07	TCGA-19-0962-01B-01R-0524-07	TCGA-19-0963-01B-01R-0524-07	TCGA-19-1385-01A-02R-0598-07	TCGA-19-1386-01A-01R-0598-07	TCGA-19-1387-01A-01R-0598-07	TCGA-19-1388-01A-01R-0598-07	TCGA-19-1389-01A-01R-0598-07	TCGA-19-1390-01A-01R-0918-07	TCGA-19-1787-01B-01R-0918-07	TCGA-19-1788-01A-01R-0598-07	TCGA-19-1791-01A-01R-0598-07	TCGA-19-2619-01A-01R-0918-07	TCGA-19-2621-01B-01R-0918-07	TCGA-19-2623-01A-01R-0918-07	TCGA-19-2624-01A-01R-0918-07	TCGA-19-2625-01A-01R-0918-07	TCGA-19-2629-01A-01R-0918-07	TCGA-26-1438-01A-01R-0524-07	TCGA-26-1440-01A-01R-0524-07	TCGA-26-1799-01A-02R-0598-07	TCGA-27-1830-01A-01R-0598-07	TCGA-27-1831-01A-01R-0791-07	TCGA-27-1832-01A-01R-0598-07	TCGA-27-1833-01A-01R-0598-07	TCGA-27-1835-01A-01R-0791-07	TCGA-27-1836-01A-01R-0791-07	TCGA-27-1837-01A-01R-0791-07	TCGA-27-1838-01A-01R-0791-07	TCGA-27-2518-01A-01R-0791-07	TCGA-27-2519-01A-01R-0791-07	TCGA-27-2523-01A-01R-0791-07	TCGA-27-2524-01A-01R-0791-07	TCGA-27-2528-01A-01R-0791-07	TCGA-28-1746-01A-01R-0598-07	TCGA-28-1747-01C-01R-0791-07	TCGA-28-1749-01A-01R-0598-07	TCGA-28-1750-01A-01R-0598-07	TCGA-28-1751-01A-02R-0598-07	TCGA-28-1752-01A-01R-0598-07	TCGA-28-1753-01A-01R-0791-07	TCGA-28-1755-01A-01R-0598-07	TCGA-28-1756-01C-01R-0791-07	TCGA-28-1760-01A-01R-0598-07	TCGA-28-2502-01B-01R-0791-07	TCGA-28-2513-01A-01R-0791-07	TCGA-28-2514-01A-02R-0791-07	TCGA-32-1976-01A-01R-0791-07	TCGA-32-1982-01A-01R-0791-07	TCGA-32-1986-01A-01R-0791-07	TCGA-32-2615-01A-01R-0918-07	TCGA-32-2634-01A-01R-0918-07	TCGA-32-2638-01A-01R-0918-07	TCGA-41-2571-01A-01R-0918-07	TCGA-41-2573-01A-01R-0918-07	TCGA-41-2575-01A-01R-0918-07	TCGA-41-3392-01A-01R-0918-07
30	0.360037	-1.350177	0.334594	-2.766577	-0.346073	0.183650	-0.284912	-0.003402	-0.600615	-0.507004	0.354451	0.093424	-0.219909	1.406682	-0.669850	0.244082	-1.076286	-2.009103	0.005061	-0.281187	0.588054	-1.299814	0.179675	-0.917753	0.237737	0.360155	-0.158174	-1.347690	0.529094	-0.852214	-0.028846	-3.418128	-0.877097	0.686913	-0.051139	1.122126	0.666673	0.542761	-1.447100	-0.958734	1.303835	0.334380	1.490717	-0.320582	-1.189614	1.120352	0.006335	0.130077	1.040413	1.039228	-0.725156	1.259289	0.630591	-1.142256	0.628585	-0.084906	-3.040667	-0.166160	-0.023642	0.236199	-1.287302	0.271762	0.235905	0.354031	-1.051483	0.412432	3.676110	0.293261	-0.922155	0.520461	1.009122	-1.734365	-0.475107	-0.316832	-0.703124	-1.022043	1.374269	2.339477	1.157593	0.118382	-0.245227	0.115335	0.840197	0.191017	1.499873	0.500118	0.182553	1.227126	-1.081824	1.469742	0.654838	0.126143	0.151196	0.054369	0.001724	-1.435107	1.121497	0.894013	0.543100	-0.116561	0.887087	0.201372	-0.776914	-1.814588	2.121999	0.278224	0.551608	0.175134	-0.055592	1.355001	-0.747092	0.634046	-0.032401	-0.059007	1.561181	-0.642338	-0.225915	-0.694137	-0.276529	-0.252293	-1.453687	-0.381621	-0.706833	0.864603	0.652159	0.102006	0.634046	0.136369	0.015843	-0.750547	-1.219109	0.193685	-0.086470	-0.082746	-1.011405	1.009943
31	-0.398243	0.048508	0.805029	1.560673	-1.737843	0.191926	1.481071	-0.719240	0.091726	-0.362646	-0.095447	0.194167	-0.798413	0.281590	0.065948	-1.049921	-0.706911	1.251318	-0.182153	0.973169	-0.149873	-0.205254	-0.291556	0.246653	-0.276089	-0.790318	-0.233953	0.283408	1.021119	-1.092710	-1.233483	0.423060	0.099149	0.199368	0.065320	0.870055	-1.059100	-0.454989	1.396349	-1.212426	-1.422912	1.173086	-0.085349	-0.588716	-0.786725	0.571461	0.340800	0.685110	0.740330	-0.130757	-0.349089	0.011585	-1.863738	0.421798	0.145984	-0.693251	-0.399377	-0.167147	0.544765	-1.311953	0.632188	1.035248	0.393695	1.355573	0.157661	-0.376512	1.693830	-0.032875	-3.443471	-2.614758	0.116171	-0.261539	-0.046121	-0.053294	-0.806024	-1.672403	0.692283	2.099091	0.884388	2.235829	-0.614367	-1.210633	-0.927722	-0.202116	0.686455	-0.202788	0.475296	1.366633	0.573554	1.498139	0.729270	0.555622	0.265110	1.020978	1.282124	0.348946	0.985561	0.663346	-0.047018	-1.063115	0.610689	-1.562326	-0.339302	-0.658057	0.591853	1.406899	1.332478	0.654842	-1.474903	0.726797	0.693846	0.957458	0.479100	1.326432	0.516983	-0.459227	-0.229463	-0.862491	-1.936442	0.881468	0.863990	0.340569	-0.300298	0.856810	-0.993632	1.278903	0.957458	-3.275582	-1.252088	-2.108745	-0.569886	-0.251355	-0.403335	0.591487	-0.862415	-1.035691
32	0.274231	-1.579459	0.441717	-1.691321	-0.730539	-0.366509	0.104023	0.242224	-1.287710	-1.119530	0.260914	0.389228	-0.088162	2.217770	-0.027292	-0.082732	0.279375	-0.789143	0.059899	0.155348	-0.191585	-0.358958	-0.053177	-0.069752	0.137722	1.219316	-0.512777	-1.458413	2.979986	-0.299016	0.536452	0.945399	-0.923296	0.470846	0.083475	0.205645	-0.592528	0.671462	1.848291	-0.153861	-0.430922	-1.348551	-1.620610	-0.518646	-1.038535	2.032422	0.269465	-0.460552	0.224374	0.010898	-2.488505	-1.470282	-0.069691	0.824076	1.157854	0.242745	-0.892932	0.070850	0.007889	1.335036	-0.264028	-1.572223	-0.413756	0.081995	-1.398757	0.598965	-1.021246	-1.092976	-0.861354	-0.095400	0.667461	-0.745848	0.377541	-0.868874	-0.186582	-0.151432	-1.018531	1.020396	-0.082469	-0.553520	0.086334	-0.721128	2.155877	1.345271	0.015695	1.215386	-0.029315	-1.026328	2.830801	1.705207	2.432795	1.010260	0.882089	-0.347323	0.089630	0.772494	-0.393333	-0.389341	1.644103	1.277971	0.083996	-1.095476	1.405856	-1.678104	1.666699	-0.956731	-2.166853	0.494872	0.813370	0.882956	-0.554929	0.416712	1.135869	-0.719323	0.388848	0.240459	-0.091614	-1.141844	-2.051614	0.034914	-0.119477	-1.161633	0.440074	0.204808	-0.660810	-0.280727	0.416712	-0.027243	0.450290	1.025692	0.164218	-0.007534	-1.317535	0.010613	-0.961171	0.755204
33	0.293001	-0.804091	-0.124329	-0.965334	1.066294	-0.734796	0.709400	-0.123031	0.321548	0.948181	-0.542997	-1.339484	0.665510	-0.157852	0.513975	-0.383487	1.360124	-1.943766	0.184244	-0.436541	-0.052508	-0.506010	-0.541392	0.000846	0.220293	-0.335849	-0.070724	1.723669	0.102949	0.551124	-0.099822	-1.321380	0.182559	-0.493819	0.316396	-0.243775	0.337326	1.693887	0.021641	0.288893	0.560833	-0.896364	-0.897863	0.187068	-0.373761	-0.376033	-0.631878	0.956167	0.562159	-0.453486	-0.477992	0.483467	1.090041	-1.160792	-1.732439	0.683598	-1.686868	-0.631636	1.264370	0.985855	0.359174	0.460428	-0.332417	-1.134286	-2.410899	0.982897	0.990099	-0.009111	-0.081809	1.646330	0.791978	-0.005428	-0.257212	2.128383	0.288844	-1.361651	-1.400378	-1.433817	0.490300	-1.290838	-0.686343	0.661760	3.417360	-1.614605	-0.532450	-2.020921	0.497067	-0.574810	-1.056966	0.567639	3.096406	-0.780095	0.862570	-0.499260	-1.058077	1.572632	-0.683470	0.601677	0.521101	-0.652952	0.415959	-0.763723	0.407838	-1.523394	1.139136	-0.501739	-0.818536	-0.023402	2.117127	0.022614	-0.893313	-0.668983	1.844510	-0.599734	-0.269048	0.144550	0.854902	-0.332192	1.613928	-0.485450	1.477233	-0.541520	-0.217200	-0.194223	0.482390	0.013430	-0.668983	-0.944163	-0.869193	2.017810	1.678005	-0.795756	-0.251681	0.181848	0.251549	-1.094765
34	-0.812144	-0.116117	-1.296434	-0.490192	-0.322285	-1.184135	0.107679	0.859234	-0.645559	0.216933	2.557055	-2.109847	0.551305	-0.507699	0.430873	0.583396	-0.306019	-1.374030	0.314168	0.543492	0.893489	-0.275352	-0.868976	-3.259578	0.167192	1.615437	1.208229	0.077951	1.131427	1.048976	1.106427	2.722637	0.183599	-0.338711	-0.082223	-0.955171	0.241940	-0.042673	-0.402044	-0.664902	0.054922	-0.311901	-0.777642	-1.762882	1.458165	0.018516	0.693629	-1.052628	1.678912	-0.214700	-0.025278	0.189263	0.427121	0.570629	-0.390987	0.746153	0.821032	-0.086411	1.146258	1.179551	0.824626	0.453848	0.245859	1.079443	0.619832	1.038698	0.263706	2.066453	1.216461	0.365809	-0.129571	0.229921	0.696022	1.330992	-0.968505	-0.280772	0.072962	0.774026	-0.725227	0.015259	-1.807680	-0.524038	-0.430879	0.136423	0.076808	-0.255760	-0.558522	-1.873578	1.872900	0.344354	1.907800	0.681085	0.825194	0.734330	-2.595085	0.202484	-0.686089	-0.265627	1.446856	-1.174742	-0.106363	-1.426721	-1.243972	-0.404196	-1.605446	-0.818194	0.267373	-1.123960	-0.838626	-0.200051	0.230474	-2.012894	0.444655	-0.457922	0.361723	-0.892173	-0.961403	-0.723905	0.952762	-0.094643	-0.019825	0.065932	-0.636406	-1.122157	0.478789	1.262435	-2.012894	-1.012182	1.558947	0.291786	0.607167	-0.061937	-0.996423	-0.328641	-0.050038	0.513779
35	0.004001	-1.985351	1.443457	-3.003707	1.318464	0.132710	-0.890992	0.027686	-2.038095	-3.056622	1.764860	1.268866	0.847178	1.002425	-0.271861	1.241532	0.738903	-1.433337	0.319670	0.106105	-0.213544	-0.355263	0.093295	-0.489014	-0.835401	0.202941	0.599617	-0.299688	0.625624	0.217736	0.420486	-1.553607	-1.435380	0.170659	-0.430227	1.262099	0.364012	-0.192290	1.044114	-0.256113	-0.289750	1.260464	0.404748	0.474116	-0.831752	-0.175800	-0.725268	0.706786	0.242506	-0.510177	-0.001909	-0.041583	0.422964	0.039291	-0.555130	0.246154	-0.140505	0.913450	1.182775	-0.269847	-0.489050	1.005272	-2.095976	-0.791879	-0.614008	1.757755	1.306013	0.953589	1.098354	1.646406	0.575785	-1.484356	-0.314630	-2.055719	1.639758	-0.728423	0.012686	0.758167	-0.306897	0.291099	1.215549	-0.731674	0.169260	-1.447167	1.589837	0.024495	0.753957	-1.248662	0.966395	-0.664032	0.356684	0.553995	0.410491	-0.933524	-0.506064	0.798609	-1.561744	0.652414	-0.588568	1.643642	0.865483	1.620134	-0.002972	-1.788910	-0.715604	-0.577607	-0.622920	-0.836684	0.094799	0.000124	0.703778	1.896261	-0.146232	-1.284224	0.491939	-0.542687	0.262209	-1.240105	0.022505	-0.352167	-0.223436	-2.255403	-1.322107	0.838989	0.477940	-0.339694	1.896261	0.842572	-1.102859	0.595460	-0.105473	-0.001577	0.513259	0.176426	-0.288253	0.005455
36	0.307121	0.920140	1.176752	-1.653367	-0.100672	0.017906	-0.469476	0.700558	1.396973	-0.240159	0.989727	0.077669	-1.359349	0.732114	-1.209490	0.064086	-1.035273	-2.142897	-0.160114	-0.206973	0.480070	0.121962	0.098645	-0.748444	0.392478	0.744379	0.749359	-0.671812	-0.145947	0.865489	-1.465477	0.760225	-0.319123	-1.202563	-0.868436	1.065471	-0.507350	0.206179	2.414225	-0.493315	0.424403	0.317102	-0.317649	-0.471803	-1.168140	0.803798	-0.357271	0.259823	-0.298628	0.917903	-1.549114	1.441504	-0.450750	-1.306668	0.686090	0.894347	0.497968	0.110643	-0.993826	-0.993373	-1.760553	-1.502946	1.102275	2.089146	-2.138603	0.626548	-0.826543	0.364634	1.741210	-0.861740	1.717447	-0.851437	0.177430	1.845801	-0.942439	-0.096709	2.537592	1.902168	-0.459365	-0.054603	0.870358	0.191012	2.597807	-0.027671	-0.315844	-0.602886	-0.285058	1.732620	1.056443	1.395085	-1.020092	0.492774	0.633125	-0.162577	-1.493426	0.037537	-0.132017	-0.023137	-1.574926	-1.103624	0.091854	0.629382	-1.566784	-0.047592	-0.186694	0.118683	-0.436611	-1.432880	1.211614	-0.367114	-1.791681	-0.366435	-0.217028	-1.391797	-0.203446	-0.773798	-1.442278	0.130564	1.608782	-0.267962	-0.500112	2.149479	-0.084038	0.231417	0.529551	0.246584	-0.366435	-0.198692	0.537927	0.360798	0.092093	0.210260	-1.111987	0.279756	0.815582	-1.093424
37	-0.190287	1.848082	0.689736	-0.251142	-0.014725	0.826188	-0.254534	1.318352	-0.496341	-0.428366	-1.166964	0.414292	1.050177	0.632891	0.772286	-1.349629	-0.423110	0.778706	-1.223994	-0.914810	0.086407	-0.604861	1.089587	-0.468611	0.918001	1.409618	-0.283782	1.082916	0.223040	1.103578	0.937832	-2.556472	0.471435	-0.247931	-0.104045	-0.148663	-0.656118	0.854617	0.849826	0.951639	-0.164717	0.534203	-0.573619	-0.784972	-2.446340	-1.416226	-0.110466	-1.441529	-0.322918	-1.257956	-0.556490	-1.015101	0.380644	-0.295967	1.440943	-0.582702	-1.183252	-0.562788	-0.468511	-2.930604	-0.831596	-0.777345	-0.835522	-0.930814	0.964566	-0.961059	-0.521015	-2.221901	-1.455304	-1.255204	0.195673	0.083379	-0.099437	0.649792	0.438079	0.960174	1.105608	-0.577512	1.263718	-2.723982	0.739328	1.197040	1.318668	1.066529	0.890152	2.452093	1.466148	0.742681	0.455208	1.345768	-0.572820	0.284221	1.749887	-0.353312	0.841201	1.306549	-0.761016	-1.488743	0.841441	-0.065698	1.241858	-0.599404	1.492350	-2.125178	-0.184664	-1.090505	-0.210716	-0.668578	-0.350859	0.064181	0.419331	-0.280488	0.002344	0.319696	0.842606	0.185392	0.975496	0.032672	-0.649479	0.851589	1.473484	-1.099788	-0.504395	-0.164750	0.394476	0.304192	-0.280488	0.728665	0.601547	1.041684	-0.244162	0.233913	0.700309	-0.607697	-0.119890	-1.416815
38	-1.140122	-0.392198	-0.606779	0.486944	0.786113	-1.312652	0.735828	0.911128	0.860020	1.370178	1.132412	-2.261869	-1.294646	-0.292798	1.018838	0.044691	0.003001	-1.891123	-0.183518	0.282318	1.977150	-0.443263	0.895151	-2.162563	0.591827	0.743177	0.070969	-0.746668	0.488329	0.882605	0.869678	-0.643713	0.024801	-1.212606	-0.580102	0.334950	-0.183364	0.918669	0.767237	0.508234	-0.456218	1.183674	-0.083180	-0.501533	-1.290909	0.611679	0.245104	-0.245663	0.748238	0.659596	-0.796085	-0.056934	-0.989530	0.046483	0.989768	-0.457575	-2.980201	-0.199957	0.117652	0.824024	-1.442831	1.213250	1.018339	1.550277	-0.518055	0.962557	2.102448	2.561359	1.535503	-0.187111	0.356803	1.191061	-0.530549	0.178594	-0.501463	-0.702294	1.622299	-0.197215	0.519343	-0.588259	0.294937	-0.272931	1.433010	0.796813	1.072899	-1.741972	-1.035138	-0.313167	0.716844	0.096443	1.742336	0.859504	-1.320094	0.739928	-1.859799	-0.200055	0.313796	-0.773393	0.292167	-0.809837	-0.336614	-1.124785	-2.623321	-1.554068	-1.221738	-1.398562	-0.994130	-0.303916	0.327202	0.308273	-0.026446	-0.856549	0.474478	-0.292293	0.814738	-0.840770	-0.216577	-1.618703	1.124607	-0.112780	0.484717	0.143453	-1.794142	-0.761904	1.005874	1.377527	-0.856549	-0.111857	0.130988	-0.086481	-0.550009	-0.185281	0.284249	0.950916	1.088497	0.450916
40	0.111915	-0.060763	2.503807	-1.181412	-0.916204	-0.314079	-0.438212	0.619851	-0.637607	-0.679636	1.609168	-0.461019	-0.511519	2.127203	-0.795950	0.101652	-0.202164	2.627672	0.162416	-0.659925	-0.403514	-0.638567	0.298132	0.276954	-1.027583	-0.505359	0.391265	-0.322581	1.115212	0.890730	0.427430	-1.164144	-0.364936	0.055225	-0.363765	0.740725	-1.334158	0.597234	-1.400949	-1.231855	-0.204906	0.247642	1.538820	-0.624960	-0.230981	0.834738	-0.848062	0.684866	-0.635060	1.457608	0.287304	0.305549	-0.355190	-0.588143	-1.010631	0.627198	0.034879	0.457126	-0.228690	-0.467182	0.007521	-0.839917	-1.168054	2.055543	-0.646387	-0.605661	-0.378246	0.724615	-0.589044	-0.503730	0.451598	1.408497	-0.729784	1.301306	-0.653219	-1.278445	-0.665284	1.343987	-1.262165	-1.184938	0.680641	1.666863	0.930526	-0.511828	0.793686	0.421287	-0.058303	-0.768967	-0.629195	2.262105	-0.912572	2.270500	2.021908	-1.003549	-0.573808	-0.738341	-0.130708	-1.508466	-0.638557	1.914142	-1.023999	0.577302	-1.016831	-0.681574	-1.089534	1.955146	1.170925	0.589357	3.144672	-0.486788	-0.652299	-0.905778	-0.352229	0.232970	0.764316	-0.754555	-1.040615	0.733738	1.644046	-1.148505	-0.923650	1.573624	-0.270730	-0.817810	-0.699541	-0.100380	-0.905778	-0.621673	-1.197051	0.325098	0.434243	-0.926333	-0.791774	-0.048605	0.014602	0.697822
41	-0.655248	-0.028414	-0.767268	-0.547772	0.573116	-1.793063	0.201145	0.217405	-0.296990	2.204516	-0.457676	0.887289	-0.051671	0.046623	0.373577	-1.113749	0.951447	-2.161676	0.812086	-3.227559	-0.442499	-0.854630	1.200554	-0.037454	-1.084122	-0.368676	0.002343	0.180439	0.014671	-0.696380	-0.464305	-3.585065	0.583695	1.178024	0.106283	1.088476	0.445288	0.572488	-2.206491	1.032139	0.273023	0.767244	0.916684	1.010534	-0.811730	-0.397645	0.603291	-0.210636	0.254834	-0.955185	0.692827	0.508983	-1.162769	1.140233	0.271024	-1.236062	-0.085769	0.046346	-0.420951	-0.944243	0.144325	0.809043	0.811105	1.786821	1.012962	0.059424	1.407555	0.454933	-0.655376	0.301557	0.239370	0.199636	-0.144227	-0.006782	0.631964	-0.784306	0.394707	-0.929665	0.291998	1.966601	0.455368	0.060608	-0.911274	0.575885	0.554560	-0.465951	-1.015566	0.507317	-2.563463	0.943989	1.145242	-0.084531	0.956306	-1.226327	1.066845	-0.484039	-1.102127	-0.467599	0.090179	1.001799	0.204116	-0.372258	-1.584007	-0.360826	0.664913	0.763540	1.314405	-0.043889	0.267904	0.669911	1.688590	-1.393769	0.939720	1.530256	0.904318	1.230792	-0.134916	-1.986097	-0.927767	0.811688	-1.201325	0.821851	-1.293122	-1.110715	-0.953527	1.448268	-1.393769	-1.236748	0.172109	-0.274372	-0.311024	0.224596	0.378285	0.862343	1.091419	-0.530687
43	1.141297	0.599182	0.343106	-0.706852	-1.196521	0.400043	-0.155572	-1.050529	-0.467132	-0.869564	-1.052346	1.525814	0.077578	-1.071040	0.990450	0.621770	-0.288245	0.435340	-0.296553	-0.696908	0.728999	-2.671040	-0.990693	-0.059128	-2.145023	0.780848	-0.008438	1.968930	0.678033	0.628183	-1.392804	0.460979	-0.535494	-0.544763	0.254908	0.152613	0.320063	-0.626041	0.469612	-0.578788	0.425474	-0.521668	-0.596962	0.873867	-0.611109	-0.747157	-0.537892	-0.937208	1.434156	0.027462	-0.668355	-2.027277	0.523102	-0.189072	0.599948	-0.717039	-0.975634	-0.590338	-0.303057	0.535040	-1.210736	-0.156750	-0.746316	-1.714551	3.137998	-0.156750	-0.366534	0.017204	-0.752869	-0.834072	0.468054	-0.824920	0.444168	1.015881	-0.419892	0.407819	-0.682768	0.766633	1.984706	-2.722321	1.020035	-0.348753	-0.627206	0.691213	-0.177002	1.047949	-1.739476	-0.679260	-1.824243	0.460139	0.489218	1.033801	-0.936816	0.525439	2.750498	0.463646	-1.287841	0.995629	0.249443	1.117531	0.045764	0.019083	-0.245026	1.058334	-1.226119	-0.817975	1.019710	0.584565	0.475519	-1.125381	0.753326	0.061144	0.035180	0.820510	-0.655964	-0.317723	1.268118	2.675331	-0.206600	0.289621	2.191374	-0.713602	1.120127	0.103204	0.320777	0.719055	0.061144	0.279236	0.377896	-1.189699	-0.161551	0.467281	2.027159	-0.884370	-0.435724	0.157798
47	-2.086550	-1.322528	0.067092	0.757487	0.136452	0.702559	1.070699	-1.167802	-0.473353	0.349359	-2.041947	0.294938	0.862620	-2.245757	1.407893	0.072988	-0.509420	0.482049	0.453078	0.394389	0.408261	0.581497	1.052076	0.457717	-0.738469	0.226086	-1.358515	0.133250	0.003068	-0.413090	-0.194340	-1.197387	0.222884	0.306890	1.864813	1.658868	-1.023588	-1.740659	-1.216728	1.618480	-0.977704	0.724274	0.179001	0.167918	0.461986	-0.580543	0.074639	-0.392738	-0.205557	0.067613	-0.103118	-0.436044	-1.323847	-0.515007	0.557811	-1.374443	0.526010	0.116255	-0.382278	-1.932732	1.087078	-0.244415	-0.802571	-1.289078	0.674333	-0.009660	1.355124	0.587900	-0.248684	-1.132296	-1.248740	-0.508193	-0.388681	3.677927	0.116044	2.435856	0.192017	-1.476026	0.209090	-0.403620	0.477781	0.370007	-0.393805	0.471589	1.291100	-0.650969	-0.211336	1.427062	-0.666531	-2.307063	-0.536793	0.897795	0.632094	-0.338941	1.447336	0.417613	-0.588635	-0.736546	0.309184	0.829058	0.209090	0.114043	-0.876121	-0.465299	0.852456	-1.282753	-0.547541	0.362671	-1.533514	-0.047085	1.216327	2.069984	0.409622	-0.113166	0.014806	0.973112	0.272047	-0.180391	-1.442736	0.815109	1.379666	-1.288088	0.341407	0.739347	-1.216594	0.458707	2.069984	0.982639	-0.638242	-0.779641	0.397338	0.083620	0.484838	0.219138	0.714258	-1.999303
48	0.380269	0.651872	0.384800	-1.790832	-1.265896	-0.941143	0.868222	-3.459855	-0.035758	0.111286	0.118440	0.447914	-0.160956	-0.204392	1.539819	-1.743431	-0.242271	-0.012850	0.363023	1.123663	0.704889	-0.406284	-0.432985	-2.482141	0.939720	-1.130094	0.022748	-0.169392	-0.710937	-1.057658	-1.874894	0.053664	-0.157256	-0.444248	-0.453446	1.376103	1.805457	1.410190	-1.082780	0.544408	0.860852	-0.831490	0.365171	0.342453	-0.479870	-0.381628	1.562388	0.215106	-0.320712	0.648421	-0.822270	-0.396086	0.665668	-1.243088	-2.061240	0.394726	0.105494	0.567448	1.373014	-1.787338	0.245850	-1.179190	0.632896	0.293290	-0.489196	0.827042	-0.257836	0.320246	-1.427669	-0.167348	0.985667	-1.300855	0.140326	-0.604474	0.546069	-0.385505	0.941892	-0.083369	0.217022	1.963871	-1.703915	-0.891151	1.255909	-0.577346	-1.266828	-1.722523	0.577796	2.036712	-0.302954	-0.358249	0.348735	-0.277404	1.154195	1.007152	0.357273	-1.441999	-0.477848	0.469290	0.034802	0.479682	0.750901	0.895045	-0.493667	-1.242300	0.904754	-0.344158	0.264584	2.929638	0.127122	0.948573	1.095361	0.992776	0.585244	1.310970	-0.091463	1.666634	0.025648	-0.788649	0.057075	-0.500783	0.617911	-0.725501	0.510726	-1.383939	0.566464	0.567486	0.992776	-1.490613	0.896833	-0.358016	-0.070700	-1.156088	0.220194	-0.546324	1.564410	-0.582989
